id,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,availability_365,price_eur_per_night,price_unit,distance_to_oktoberfest_km,distance_band,oktoberfest_observed_days,oktoberfest_available_days,available_during_observed_oktoberfest
1190412671692800774,Sendling,48.1223576,11.5397311,Entire home/apt,3,4,0.17,22,198.0,EUR per night,1.2851310854307583,0-2 km from Oktoberfest,,,
1190486064176752592,Feldmoching-Hasenbergl,48.20893077179267,11.560366079075676,Entire home/apt,1,5,0.22,2,297.0,EUR per night,8.603251092745175,5-10 km from Oktoberfest,,,
1190547197622276834,Sendling,48.12374,11.53758,Entire home/apt,1,8,0.37,161,355.0,EUR per night,1.2672690051023374,0-2 km from Oktoberfest,,,
1190956967848228282,Ludwigsvorstadt-Isarvorstadt,48.12112,11.55927,Entire home/apt,2,10,0.44,149,191.0,EUR per night,1.400952463097381,0-2 km from Oktoberfest,,,
1191500363528964242,Maxvorstadt,48.15113116826099,11.554634246032728,Entire home/apt,1,8,0.33,207,154.0,EUR per night,2.172077349831154,2-5 km from Oktoberfest,,,
1191885785742787870,Aubing-Lochhausen-Langwied,48.14335902537628,11.420530557795708,Private room,1,4,0.18,63,235.0,EUR per night,9.654655146311278,5-10 km from Oktoberfest,,,
1191989667463262369,Neuhausen-Nymphenburg,48.15195846708912,11.501305093631876,Entire home/apt,1,3,0.12,57,87.0,EUR per night,4.214565114600163,2-5 km from Oktoberfest,,,
1192677842989783048,Schwabing-Freimann,48.20523533184856,11.608454995891414,Entire home/apt,1,30,1.51,310,187.0,EUR per night,9.252657241493567,5-10 km from Oktoberfest,,,
1193219236832726461,Ludwigsvorstadt-Isarvorstadt,48.126642755218285,11.568372485935445,Entire home/apt,2,7,0.33,55,163.0,EUR per night,1.517759805166054,0-2 km from Oktoberfest,,,
1193578046798820861,Obergiesing,48.10375721249987,11.592583767175482,Entire home/apt,3,4,0.37,14,189.0,EUR per night,4.474560244102658,2-5 km from Oktoberfest,,,
1193858545787892856,Untergiesing-Harlaching,48.10736603615089,11.572206057608128,Entire home/apt,7,2,0.14,174,117.0,EUR per night,3.206738918726538,2-5 km from Oktoberfest,,,
1193981966357786966,Schwabing-West,48.1695244,11.5786544,Private room,1,51,2.13,352,98.0,EUR per night,4.709651230174434,2-5 km from Oktoberfest,,,
1194107148964457758,Sendling,48.12078952694095,11.544188623806484,Private room,2,5,0.23,137,151.0,EUR per night,1.2968003403101174,0-2 km from Oktoberfest,,,
1194240973323558957,Milbertshofen-Am Hart,48.20622,11.58312,Private room,1,59,2.46,20,77.0,EUR per night,8.631923964851223,5-10 km from Oktoberfest,,,
1194980285367581235,Schwabing-Freimann,48.17809077983397,11.602084849212645,Private room,3,18,0.78,119,74.0,EUR per night,6.449511378312664,5-10 km from Oktoberfest,,,
1194996368377835528,Ramersdorf-Perlach,48.0988,11.64145,Private room,1,5,0.24,175,141.0,EUR per night,7.7551601215787915,5-10 km from Oktoberfest,,,
1195728108323438765,Tudering-Riem,48.10815132317495,11.6779611435099,Private room,2,41,1.77,176,75.0,EUR per night,9.894648736931515,5-10 km from Oktoberfest,,,
1195825022634544755,Ludwigsvorstadt-Isarvorstadt,48.11984947705938,11.558761980950916,Private room,1,22,1.03,155,146.0,EUR per night,1.5060096216437868,0-2 km from Oktoberfest,,,
1195948096389244197,Bogenhausen,48.16105,11.64556,Private room,1,24,1.07,247,77.0,EUR per night,7.829386038237021,5-10 km from Oktoberfest,,,
1196272016980787430,Ludwigsvorstadt-Isarvorstadt,48.13719021015258,11.561711280054652,Entire home/apt,2,14,0.63,254,243.0,EUR per night,1.0803801625647043,0-2 km from Oktoberfest,,,
1196284024154359458,Altstadt-Lehel,48.136368,11.5809047,Entire home/apt,1,31,1.33,16,430.0,EUR per night,2.3829180658751397,2-5 km from Oktoberfest,,,
1196777909121058554,Schwabing-West,48.17495387383285,11.56667433679104,Entire home/apt,1,14,0.6,240,259.0,EUR per night,4.953997811733055,2-5 km from Oktoberfest,,,
1196925229327494611,Ludwigsvorstadt-Isarvorstadt,48.12675275071374,11.559124924242496,Entire home/apt,3,8,0.54,9,256.0,EUR per night,0.9153452395452155,0-2 km from Oktoberfest,,,
1197005364403624388,Tudering-Riem,48.10551,11.69819,Private room,60,1,0.09,155,14.0,EUR per night,11.42104926993691,10+ km from Oktoberfest,,,
1197216707357102207,Schwabing-West,48.16973,11.57729,Private room,2,44,1.96,116,85.0,EUR per night,4.684549929995753,2-5 km from Oktoberfest,,,
1197221353851731033,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09529608278736,11.53817706274318,Entire home/apt,1,3,0.67,60,222.0,EUR per night,4.156069677166673,2-5 km from Oktoberfest,,,
1198387800418818828,Schwanthalerhöhe,48.13974,11.53215,Entire home/apt,1,5,0.21,1,108.0,EUR per night,1.5548798611599401,0-2 km from Oktoberfest,,,
1198525314339265624,Pasing-Obermenzing,48.1537015,11.4519175,Private room,1,31,1.34,356,65.0,EUR per night,7.635458615511838,5-10 km from Oktoberfest,,,
1199062786119420790,Ramersdorf-Perlach,48.11014,11.618,Entire home/apt,7,5,0.21,94,114.0,EUR per night,5.631044427966083,5-10 km from Oktoberfest,,,
1199174495515889489,Au-Haidhausen,48.131761712306606,11.597527834243024,Private room,1,1,1.0,163,114.0,EUR per night,3.5643516351145066,2-5 km from Oktoberfest,,,
1199442596370215708,Ramersdorf-Perlach,48.10296,11.65993,Entire home/apt,1,6,0.29,361,379.0,EUR per night,8.806688837869112,5-10 km from Oktoberfest,,,
1199910758156787157,Schwanthalerhöhe,48.13158,11.53724,Entire home/apt,1,8,0.37,26,365.0,EUR per night,0.9105558596358927,0-2 km from Oktoberfest,,,
1201099449094541454,Sendling,48.11549612559301,11.548208333551884,Entire home/apt,4,3,0.14,85,148.0,EUR per night,1.8265455447827472,0-2 km from Oktoberfest,,,
1201531605255047166,Milbertshofen-Am Hart,48.18157,11.58189,Entire home/apt,5,2,0.22,17,220.0,EUR per night,6.023009931085054,5-10 km from Oktoberfest,,,
1201553833465760715,Laim,48.13533264578791,11.514987163245678,Private room,1,4,0.19,85,183.0,EUR per night,2.589517892006744,2-5 km from Oktoberfest,,,
1201908436826781819,Tudering-Riem,48.117437990844095,11.64758152569737,Entire home/apt,3,0,,80,80.0,EUR per night,7.455491901638352,5-10 km from Oktoberfest,,,
1202057654431549661,Schwabing-Freimann,48.20192,11.60306,Private room,1,26,1.12,79,118.0,EUR per night,8.740585356993284,5-10 km from Oktoberfest,,,
1202173549719677101,Hadern,48.1201509106035,11.489144485584612,Entire home/apt,1,8,0.54,66,140.0,EUR per night,4.666320981623284,2-5 km from Oktoberfest,,,
1203020592470708497,Milbertshofen-Am Hart,48.18625,11.56609,Entire home/apt,90,0,,268,54.0,EUR per night,6.167452637327705,5-10 km from Oktoberfest,,,
1203356745712072160,Ramersdorf-Perlach,48.10366992144125,11.610857360064983,Entire home/apt,1,15,0.7,360,167.0,EUR per night,5.531703650384577,5-10 km from Oktoberfest,,,
1203395877087007426,Au-Haidhausen,48.12399243443902,11.581684162633454,Private room,2,2,0.09,180,309.0,EUR per night,2.54537680560638,2-5 km from Oktoberfest,,,
1204154130404721469,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.1001393,11.514073,Entire home/apt,7,1,0.17,26,252.0,EUR per night,4.403313198792817,2-5 km from Oktoberfest,,,
1204294227201250264,Sendling,48.1245426,11.5414667,Entire home/apt,3,7,0.33,43,166.0,EUR per night,1.0123128951169256,0-2 km from Oktoberfest,,,
1204977607793648646,Aubing-Lochhausen-Langwied,48.1534385,11.4221632,Entire home/apt,1,14,0.6,82,420.0,EUR per night,9.746947333886494,5-10 km from Oktoberfest,,,
1205690095864637177,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.092124,11.530827,Entire home/apt,90,0,,243,25.0,EUR per night,4.635067228280559,2-5 km from Oktoberfest,,,
1205707719497006013,Milbertshofen-Am Hart,48.2072721019057,11.566525342786615,Entire home/apt,1,5,0.21,252,180.0,EUR per night,8.475564701705164,5-10 km from Oktoberfest,,,
1205818852549395209,Sendling-Westpark,48.11719,11.53513,Entire home/apt,1,16,0.69,72,130.0,EUR per night,1.9527103175846374,0-2 km from Oktoberfest,,,
1205970204273748880,Bogenhausen,48.14178066395484,11.660144591142869,Entire home/apt,3,1,1.0,333,382.0,EUR per night,8.283714621254548,5-10 km from Oktoberfest,,,
1206342351019433860,Bogenhausen,48.15419,11.64525,Entire home/apt,30,0,,40,194.0,EUR per night,7.5243358538298635,5-10 km from Oktoberfest,,,
1207164588148305000,Moosach,48.18477321297958,11.496917999999988,Private room,2,27,1.18,97,71.0,EUR per night,7.0553240738467125,5-10 km from Oktoberfest,,,
1207259781852640494,Laim,48.1355848,11.5187269,Entire home/apt,3,35,1.56,136,194.0,EUR per night,2.3201624854048952,2-5 km from Oktoberfest,,,
1207362660581819554,Bogenhausen,48.14295351834917,11.623546459776708,Private room,1,19,0.82,343,152.0,EUR per night,5.6304450803691,5-10 km from Oktoberfest,,,
1207705393881713157,Sendling,48.12287,11.54707,Entire home/apt,7,15,0.65,96,183.0,EUR per night,1.0201592566829178,0-2 km from Oktoberfest,,,
1207734299837769179,Sendling,48.11412,11.54875,Entire home/apt,1,5,0.3,115,285.0,EUR per night,1.9778294164653887,0-2 km from Oktoberfest,,,
1207742053591787081,Tudering-Riem,48.109652295028376,11.683509608060838,Private room,1,11,0.48,344,140.0,EUR per night,10.250468282054127,10+ km from Oktoberfest,,,
1207794123413647499,Untergiesing-Harlaching,48.106899276117296,11.57593387153785,Entire home/apt,2,5,0.22,86,241.0,EUR per night,3.402716470603544,2-5 km from Oktoberfest,,,
1207794379644227631,Bogenhausen,48.1406636,11.6383297,Entire home/apt,2,11,0.52,251,331.0,EUR per night,6.663438750398595,5-10 km from Oktoberfest,,,
1207842125219066096,Laim,48.135644090788624,11.516097735064484,Private room,1,3,0.33,91,189.0,EUR per night,2.513526966263145,2-5 km from Oktoberfest,,,
1207970611086592445,Schwabing-West,48.1623911375733,11.574301043199258,Entire home/apt,4,0,,81,296.0,EUR per night,3.8575785130783804,2-5 km from Oktoberfest,,,
1207992342797949757,Bogenhausen,48.14498857801373,11.636083624158438,Entire home/apt,7,0,,344,150.0,EUR per night,6.587632106509605,5-10 km from Oktoberfest,,,
1208126161798245687,Au-Haidhausen,48.13351,11.5981,Private room,2,4,0.19,52,201.0,EUR per night,3.611159844301308,2-5 km from Oktoberfest,,,
1208522052503420543,Untergiesing-Harlaching,48.09216348380384,11.564186923205853,Entire home/apt,1,70,2.99,220,107.0,EUR per night,4.551052932351381,2-5 km from Oktoberfest,,,
1208546999971680040,Ludwigsvorstadt-Isarvorstadt,48.13051250519778,11.579106413562949,Private room,2,34,1.48,245,195.0,EUR per night,2.202635229139425,2-5 km from Oktoberfest,,,
1209241043691441603,Obergiesing,48.11213,11.58471,Private room,1,16,0.7,7,76.0,EUR per night,3.415160949076604,2-5 km from Oktoberfest,,,
1209268487930757234,Ludwigsvorstadt-Isarvorstadt,48.12145726066922,11.558619453887534,Entire home/apt,4,0,,364,175.0,EUR per night,1.3440503657925724,0-2 km from Oktoberfest,,,
1209282410123086361,Au-Haidhausen,48.1259883,11.5777733,Private room,7,0,,88,214.0,EUR per night,2.198934887954676,2-5 km from Oktoberfest,,,
1209511974263343323,Sendling-Westpark,48.10877,11.53579,Entire home/apt,1,25,1.08,244,129.0,EUR per night,2.765967096076382,2-5 km from Oktoberfest,,,
1210760282876986386,Untergiesing-Harlaching,48.11569,11.57542,Private room,2,3,0.32,206,167.0,EUR per night,2.636352744143564,2-5 km from Oktoberfest,,,
1210770512205859189,Maxvorstadt,48.153109676189466,11.565062681191304,Entire home/apt,2,9,0.42,30,351.0,EUR per night,2.62592348350586,2-5 km from Oktoberfest,,,
1210855752983610258,Maxvorstadt,48.15172307834401,11.572266324259529,Entire home/apt,3,3,0.13,340,250.0,EUR per night,2.7770760087186375,2-5 km from Oktoberfest,,,
1210871400759466865,Ludwigsvorstadt-Isarvorstadt,48.12514,11.55817,Private room,2,7,0.31,5,260.0,EUR per night,0.9894833955504053,0-2 km from Oktoberfest,,,
1210988518537241710,Tudering-Riem,48.12777925852988,11.694980565786915,Private room,1,26,1.12,173,116.0,EUR per night,10.806771978704257,10+ km from Oktoberfest,,,
1210994485536749555,Ludwigsvorstadt-Isarvorstadt,48.1270997220612,11.55912595273618,Entire home/apt,4,4,0.18,17,258.0,EUR per night,0.8917886582575799,0-2 km from Oktoberfest,,,
1211011135893045674,Maxvorstadt,48.1504642695184,11.569775509618712,Entire home/apt,2,13,0.56,2,184.0,EUR per night,2.554308521176336,2-5 km from Oktoberfest,,,
1211384736018439375,Schwabing-Freimann,48.1629321,11.5906342,Private room,1,91,3.92,348,135.0,EUR per night,4.606533143621855,2-5 km from Oktoberfest,,,
1211418795635476259,Pasing-Obermenzing,48.14216,11.44332,Entire home/apt,2,25,1.09,342,130.0,EUR per night,7.9613679410455545,5-10 km from Oktoberfest,,,
1211605668089832885,Au-Haidhausen,48.12986,11.60286,Entire home/apt,1,1,0.07,214,460.0,EUR per night,3.96660237341471,2-5 km from Oktoberfest,,,
1212045374696172101,Maxvorstadt,48.1492985,11.5561179,Private room,1,2,0.09,25,160.0,EUR per night,1.995972935942606,0-2 km from Oktoberfest,,,
1212975675577882712,Milbertshofen-Am Hart,48.18130548762891,11.55015763588837,Entire home/apt,1,27,1.17,327,262.0,EUR per night,5.4938561535492365,5-10 km from Oktoberfest,,,
1213096163699335636,Ludwigsvorstadt-Isarvorstadt,48.12971,11.56872,Entire home/apt,1,84,3.97,239,526.0,EUR per night,1.4470511712301881,0-2 km from Oktoberfest,,,
1213151406483787619,Maxvorstadt,48.15274323133514,11.567483466714082,Entire home/apt,2,9,0.42,349,686.0,EUR per night,2.67432833811922,2-5 km from Oktoberfest,,,
1213541660411196353,Sendling,48.11909,11.54554,Private room,2,1,0.56,323,162.0,EUR per night,1.4544158762247226,0-2 km from Oktoberfest,,,
1213783457791188199,Schwabing-West,48.15801648462251,11.568460866411495,Entire home/apt,1,3,0.14,81,827.0,EUR per night,3.226825985808265,2-5 km from Oktoberfest,,,
1213928933065485214,Tudering-Riem,48.13187391838228,11.676402373394454,Private room,2,10,0.44,70,95.0,EUR per night,9.417871186416614,5-10 km from Oktoberfest,,,
1213963021041414272,Schwanthalerhöhe,48.13857688500775,11.531120937459953,Entire home/apt,2,15,0.66,33,180.0,EUR per night,1.5528668818448617,0-2 km from Oktoberfest,,,
1214269082982154686,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07832661277407,11.528888784530832,Entire home/apt,2,58,2.53,347,222.0,EUR per night,6.150537976179335,5-10 km from Oktoberfest,,,
1214315433657879934,Ludwigsvorstadt-Isarvorstadt,48.1362427,11.5576954,Entire home/apt,1,12,0.52,15,739.0,EUR per night,0.7765734926972114,0-2 km from Oktoberfest,,,
1214400358713917454,Au-Haidhausen,48.14013550000001,11.59944,Entire home/apt,3,0,,283,436.0,EUR per night,3.817390492894917,2-5 km from Oktoberfest,,,
1214511413734757171,Moosach,48.18833681982921,11.528400195149908,Entire home/apt,1,0,,349,306.0,EUR per night,6.467694117096154,5-10 km from Oktoberfest,,,
1215295525208812513,Tudering-Riem,48.13976929076775,11.681147664785383,Entire home/apt,5,7,0.54,178,149.0,EUR per night,9.808393538931664,5-10 km from Oktoberfest,,,
1215659813411956784,Tudering-Riem,48.1195106123899,11.669143650469683,Private room,1,9,0.4,178,164.0,EUR per night,8.986468844468423,5-10 km from Oktoberfest,,,
1215667950150473356,Bogenhausen,48.15011,11.60294,Entire home/apt,1,4,0.28,138,105.0,EUR per night,4.452346747823915,2-5 km from Oktoberfest,,,
1215780480493053989,Berg am Laim,48.121643880449206,11.650772209806725,Entire home/apt,20,8,0.35,207,95.0,EUR per night,7.6025375619224995,5-10 km from Oktoberfest,,,
1216111929699057395,Milbertshofen-Am Hart,48.18412714051317,11.563521400797171,Private room,1,0,,357,53.0,EUR per night,5.899789280251047,5-10 km from Oktoberfest,,,
1216355776247392869,Tudering-Riem,48.120117317935616,11.69419789709859,Private room,2,0,,361,79.0,EUR per night,10.819388595471008,10+ km from Oktoberfest,,,
1216596064603515749,Maxvorstadt,48.1515784,11.579042,Entire home/apt,2,15,0.65,82,148.0,EUR per night,3.097223168693796,2-5 km from Oktoberfest,,,
1216795501943591264,Obergiesing,48.11149883132966,11.588389701368492,Entire home/apt,1,0,,51,100.0,EUR per night,3.6714083926788086,2-5 km from Oktoberfest,,,
1216871171672529393,Schwabing-West,48.16794609919851,11.574229250775916,Shared room,1,27,1.18,179,48.0,EUR per night,4.408057392805627,2-5 km from Oktoberfest,,,
1217214615643241803,Obergiesing,48.11152,11.58722,Entire home/apt,4,0,,202,123.0,EUR per night,3.6020582809994823,2-5 km from Oktoberfest,,,
1217291181504651879,Ramersdorf-Perlach,48.11597,11.60285,Entire home/apt,1,30,1.32,64,135.0,EUR per night,4.338026022610163,2-5 km from Oktoberfest,,,
1217774109077066354,Untergiesing-Harlaching,48.1126937214774,11.570553703703682,Entire home/apt,3,0,,87,267.0,EUR per night,2.646352941515831,2-5 km from Oktoberfest,,,
1218086793392467681,Ramersdorf-Perlach,48.11087989776193,11.61904612144762,Private room,2,4,0.19,19,318.0,EUR per night,5.666800116444342,5-10 km from Oktoberfest,,,
1218265011208400285,Pasing-Obermenzing,48.148317161531466,11.455594358603063,Entire home/apt,10,2,0.09,268,242.0,EUR per night,7.203111875236297,5-10 km from Oktoberfest,,,
