id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,availability_level,has_reviews,snapshot_date,generated_at
1229091950332348905,Laim,Entire home/apt,640.0,3,1,0.05,42,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1229127728968903400,Laim,Entire home/apt,183.0,4,7,0.33,284,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1229450618285100155,Laim,Entire home/apt,163.0,3,7,0.33,140,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1229505382413077179,Au-Haidhausen,Entire home/apt,83.0,14,20,0.94,324,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1229513763160210064,Au-Haidhausen,Entire home/apt,70.0,28,5,0.27,333,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1230566077973417546,Maxvorstadt,Entire home/apt,565.0,2,8,0.37,253,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1230977227628490515,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,432.0,2,11,0.51,235,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1231062103113617984,Obergiesing,Entire home/apt,207.0,2,1,0.05,365,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1231073660155161569,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,286.0,1,85,4.02,218,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1231134246551332981,Berg am Laim,Entire home/apt,130.0,1,3,0.14,263,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1231141731515357144,Schwanthalerhöhe,Entire home/apt,533.0,2,4,0.19,11,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1231203572002310877,Aubing-Lochhausen-Langwied,Private room,138.0,1,1,0.05,179,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1231246532381391901,Bogenhausen,Entire home/apt,493.0,3,14,0.65,42,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1231876338805094962,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,445.0,1,3,0.15,139,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1231941167907689229,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,150.0,2,3,0.14,179,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1232390066983638788,Aubing-Lochhausen-Langwied,Private room,68.0,2,86,4.88,225,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1232433475076833668,Feldmoching-Hasenbergl,Private room,115.0,1,11,0.54,106,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1232446449371448262,Pasing-Obermenzing,Entire home/apt,360.0,1,2,0.09,365,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1232538032949665444,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,162.0,1,141,6.99,363,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1232637518893608095,Bogenhausen,Private room,142.0,2,2,0.09,57,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1232725750710187667,Obergiesing,Entire home/apt,213.0,2,2,0.09,59,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1232909733778943258,Milbertshofen-Am Hart,Entire home/apt,118.0,1,2,0.14,356,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1233125098734818651,Tudering-Riem,Entire home/apt,278.0,2,5,0.23,151,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1233265323665862788,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Private room,150.0,1,0,0.0,364,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1233944172655839683,Allach-Untermenzing,Entire home/apt,108.0,1,3,0.14,282,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1234171071786502080,Pasing-Obermenzing,Private room,71.0,1,17,0.8,85,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1235515135857067234,Maxvorstadt,Entire home/apt,246.0,1,15,0.71,7,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1235993147614805420,Untergiesing-Harlaching,Entire home/apt,254.0,5,0,0.0,34,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1235999549809634083,Schwanthalerhöhe,Entire home/apt,428.0,1,1,0.07,263,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1236028282395082966,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,618.0,3,13,0.61,4,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1236072127564568295,Untergiesing-Harlaching,Entire home/apt,249.0,1,0,0.0,30,Low,False,2026-06-29,2026-09-11T01:25:48+02:00
1236090287679709147,Schwabing-West,Entire home/apt,363.0,2,3,0.14,2,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1236316747857602420,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,250.0,1,2,0.09,357,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1236751844613348366,Allach-Untermenzing,Private room,310.0,1,0,0.0,362,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1236812451730266680,Obergiesing,Entire home/apt,99.0,2,7,0.33,44,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1236918344269885998,Milbertshofen-Am Hart,Entire home/apt,350.0,9,5,0.23,85,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1237037449120010923,Bogenhausen,Private room,95.0,7,0,0.0,90,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1237085584551449826,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,509.0,1,31,1.49,200,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1237095147552033363,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,581.0,1,77,3.62,244,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1237112718915225941,Pasing-Obermenzing,Entire home/apt,83.0,2,24,1.13,179,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1237444047868903037,Ludwigsvorstadt-Isarvorstadt,Private room,125.0,1,9,0.44,348,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1237498570610642153,Obergiesing,Private room,110.0,1,20,0.95,79,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1237502936249775968,Allach-Untermenzing,Private room,130.0,1,0,0.0,294,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1237546766142342743,Allach-Untermenzing,Private room,120.0,1,1,0.07,284,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1238138635974768144,Au-Haidhausen,Private room,400.0,1,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1238168887332618130,Maxvorstadt,Entire home/apt,942.0,2,8,0.54,22,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1238286384819577563,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,137.0,3,7,0.33,13,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1238383464079829315,Neuhausen-Nymphenburg,Entire home/apt,125.0,3,3,0.14,97,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1238518909836681470,Altstadt-Lehel,Entire home/apt,354.0,1,11,0.61,323,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1238820392358275006,Pasing-Obermenzing,Entire home/apt,110.0,5,27,1.3,26,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1239385287706414931,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,169.0,1,12,0.56,312,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1239409924327733740,Untergiesing-Harlaching,Entire home/apt,271.0,1,2,0.14,365,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1239483000325656191,Untergiesing-Harlaching,Private room,62.0,1,42,1.95,18,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1239600215449802162,Schwabing-West,Private room,50.0,1,0,0.0,338,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1239686800678514616,Au-Haidhausen,Entire home/apt,182.0,1,5,0.23,362,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1239687539160682166,Allach-Untermenzing,Private room,45.0,1,166,7.77,107,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1239858154357659628,Bogenhausen,Private room,105.0,2,9,0.42,4,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1239874155614684117,Ramersdorf-Perlach,Private room,125.0,1,3,0.14,361,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1239934932347259159,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,90.0,3,37,1.73,14,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1240512270856568804,Bogenhausen,Private room,151.0,1,11,0.51,96,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1240557775546564100,Pasing-Obermenzing,Entire home/apt,331.0,1,5,0.23,28,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1240631660384340506,Ludwigsvorstadt-Isarvorstadt,Private room,70.0,6,0,0.0,342,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1241080909315884092,Bogenhausen,Entire home/apt,340.0,1,3,0.14,4,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1241130201076350915,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,212.0,2,4,0.26,72,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1241169515657635139,Ramersdorf-Perlach,Private room,514.0,1,1,0.07,180,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1241271103115905913,Bogenhausen,Private room,236.0,2,2,0.09,355,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1241293341930558663,Moosach,Private room,60.0,1,41,1.91,358,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1241400457163710222,Laim,Entire home/apt,128.0,1,7,0.33,327,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1241782360426890894,Schwanthalerhöhe,Entire home/apt,331.0,3,2,0.09,165,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1241857620046753609,Schwanthalerhöhe,Entire home/apt,355.0,1,16,0.74,351,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1241968529181543140,Maxvorstadt,Entire home/apt,331.0,1,3,0.2,251,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1241973354740241147,Neuhausen-Nymphenburg,Entire home/apt,125.0,3,12,0.56,87,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1242006611226650723,Aubing-Lochhausen-Langwied,Private room,101.0,2,83,3.9,230,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1242020237186784065,Bogenhausen,Entire home/apt,63.0,1,99,5.01,333,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1242021404981243370,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,627.0,5,1,0.11,346,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1242513023786194085,Maxvorstadt,Entire home/apt,240.0,15,0,0.0,364,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1242635099565660798,Altstadt-Lehel,Private room,90.0,2,2,0.13,75,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1242681083551928227,Moosach,Entire home/apt,200.0,14,0,0.0,364,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1242699446044658349,Neuhausen-Nymphenburg,Entire home/apt,459.0,2,31,1.47,128,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1242723132051821622,Schwabing-West,Entire home/apt,317.0,3,0,0.0,295,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1243249908138555880,Altstadt-Lehel,Private room,218.0,1,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1243332060950945456,Moosach,Entire home/apt,343.0,1,4,0.19,295,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1243473751862899867,Sendling,Entire home/apt,194.0,1,4,0.19,293,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1243919285915728142,Sendling,Private room,100.0,3,2,0.09,98,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1244049789732710255,Altstadt-Lehel,Private room,219.0,1,6,0.28,364,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1244058084236514732,Milbertshofen-Am Hart,Private room,65.0,1,0,0.0,363,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1244141750465560127,Sendling-Westpark,Private room,93.0,1,21,0.98,359,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1244721177139851851,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,121.0,2,126,5.83,212,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1244756574432392472,Ludwigsvorstadt-Isarvorstadt,Private room,107.0,1,1,0.56,171,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1244823321854632086,Sendling,Entire home/apt,350.0,1,9,0.42,24,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1244915333023887244,Tudering-Riem,Entire home/apt,99.0,1,2,0.1,151,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1245366247729155545,Untergiesing-Harlaching,Entire home/apt,97.0,5,4,0.27,239,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1245438225658705266,Sendling-Westpark,Entire home/apt,153.0,1,64,2.95,190,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1245479363281567424,Maxvorstadt,Entire home/apt,152.0,1,4,0.19,305,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1245526350733265518,Schwanthalerhöhe,Private room,245.0,1,3,0.14,9,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1245537499458626191,Ludwigsvorstadt-Isarvorstadt,Private room,176.0,1,0,0.0,352,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1245606091396396927,Ramersdorf-Perlach,Entire home/apt,90.0,1,1,0.05,165,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1245630521851125163,Sendling-Westpark,Entire home/apt,120.0,1,5,0.24,161,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1245655535349152752,Au-Haidhausen,Private room,95.0,1,4,0.19,56,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1245773670422624463,Au-Haidhausen,Private room,74.0,14,12,0.57,278,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1246201171474675743,Sendling-Westpark,Entire home/apt,396.0,2,68,3.17,121,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1246240885247568443,Ramersdorf-Perlach,Private room,87.0,1,7,0.33,364,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1246347447577265853,Sendling,Entire home/apt,415.0,1,1,0.07,88,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1246355886759914433,Neuhausen-Nymphenburg,Entire home/apt,285.0,1,49,2.33,149,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1246355907889170167,Schwabing-Freimann,Entire home/apt,463.0,2,0,0.0,348,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1246366079385038375,Obergiesing,Entire home/apt,148.0,1,18,0.85,44,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1246533585755934888,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,200.0,3,9,0.42,244,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1246844958097133387,Ramersdorf-Perlach,Entire home/apt,250.0,1,5,0.23,349,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1246890603958891765,Tudering-Riem,Entire home/apt,96.0,2,36,1.67,330,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1247125925754612285,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,140.0,2,31,1.47,64,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1247135423979624728,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,175.0,2,24,1.13,140,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1247160256125960468,Laim,Private room,155.0,1,29,1.36,83,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1247261387576629053,Bogenhausen,Entire home/apt,195.0,1,10,0.5,362,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1247753799846535188,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Private room,206.0,1,5,0.23,359,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1247780303756174515,Obergiesing,Private room,148.0,2,4,0.27,57,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1247885317898888155,Ramersdorf-Perlach,Private room,177.0,1,17,0.8,362,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1248595638536949816,Schwabing-West,Entire home/apt,89.0,1,0,0.0,74,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1248606834082587869,Bogenhausen,Private room,65.0,1,0,0.0,351,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1248622371696117756,Schwanthalerhöhe,Entire home/apt,420.0,2,1,0.05,252,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1248667521752237741,Neuhausen-Nymphenburg,Entire home/apt,472.0,2,5,0.25,178,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1248670939753456516,Altstadt-Lehel,Entire home/apt,150.0,2,12,0.56,73,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1248709358168404954,Ramersdorf-Perlach,Private room,113.0,1,115,5.37,291,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1249118788808284978,Au-Haidhausen,Entire home/apt,290.0,2,55,2.67,270,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1249190933532552369,Untergiesing-Harlaching,Entire home/apt,186.0,1,5,0.23,4,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1249225160441616386,Schwabing-Freimann,Entire home/apt,120.0,2,1,0.11,217,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1249312264337326064,Ludwigsvorstadt-Isarvorstadt,Private room,215.0,2,5,0.23,84,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1249381111332339986,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,156.0,5,1,0.05,30,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1249524804063322443,Aubing-Lochhausen-Langwied,Entire home/apt,188.0,2,1,0.07,335,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1249546571375553180,Au-Haidhausen,Entire home/apt,402.0,3,10,0.76,79,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1249757264275205094,Neuhausen-Nymphenburg,Private room,138.0,1,0,0.0,86,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1249787390973586393,Schwanthalerhöhe,Private room,297.0,1,0,0.0,355,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1249845231101442091,Hadern,Private room,84.0,1,81,4.1,150,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1249920794873434526,Pasing-Obermenzing,Entire home/apt,133.0,5,3,0.16,28,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1250206903510765469,Ramersdorf-Perlach,Private room,90.0,1,85,3.96,295,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1250473068019457039,Altstadt-Lehel,Entire home/apt,255.0,1,1,0.05,359,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1250573059916955417,Neuhausen-Nymphenburg,Private room,142.0,1,16,0.75,360,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1250625287623614510,Maxvorstadt,Entire home/apt,335.0,2,12,1.77,312,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1250737441307018717,Schwabing-Freimann,Entire home/apt,156.0,2,9,0.42,43,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1250832700645885000,Ludwigsvorstadt-Isarvorstadt,Private room,200.0,1,12,0.56,350,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1251025972873611854,Bogenhausen,Private room,189.0,1,0,0.0,360,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1251257269897053409,Altstadt-Lehel,Entire home/apt,186.0,5,1,0.05,83,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1251305682731763662,Bogenhausen,Private room,250.0,1,0,0.0,89,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1251675217203869466,Maxvorstadt,Entire home/apt,107.0,7,1,0.07,289,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1251935690977585915,Bogenhausen,Private room,160.0,1,10,0.47,68,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1252021798460165292,Obergiesing,Entire home/apt,177.0,1,1,0.11,349,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1252144278919065091,Allach-Untermenzing,Private room,100.0,1,1,0.11,223,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1252178359199278603,Sendling,Entire home/apt,400.0,3,2,0.22,5,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1252815253563342572,Au-Haidhausen,Private room,570.0,1,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1252853673766040701,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,850.0,1,4,0.19,96,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1252959762723171455,Berg am Laim,Private room,181.0,1,6,0.28,26,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1252969260171354144,Berg am Laim,Private room,142.0,7,6,0.28,33,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1252994356939227251,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,100.0,2,23,1.08,179,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1253422639390127583,Sendling,Entire home/apt,125.0,7,0,0.0,79,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1253442450833615073,Schwabing-West,Private room,142.0,1,4,0.3,360,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1253587828438992893,Sendling-Westpark,Entire home/apt,257.0,2,4,0.43,78,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1253672229588934020,Pasing-Obermenzing,Private room,80.0,1,0,0.0,314,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1254324272003378124,Altstadt-Lehel,Private room,60.0,1,0,0.0,323,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1254593437296982051,Bogenhausen,Entire home/apt,89.0,5,1,0.05,314,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1254764192415748925,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,80.0,5,1,0.06,343,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1254949167524316657,Allach-Untermenzing,Private room,95.0,1,17,0.8,84,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1255051872580780190,Allach-Untermenzing,Entire home/apt,100.0,1,1,0.05,267,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1255257021631943226,Schwabing-West,Entire home/apt,231.0,1,7,0.54,361,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1255622684345349952,Maxvorstadt,Entire home/apt,244.0,2,1,0.07,328,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1256490978042597102,Schwabing-Freimann,Entire home/apt,455.0,2,61,3.1,292,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1256996151258606797,Obergiesing,Entire home/apt,350.0,2,14,0.66,61,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1257112083410509468,Berg am Laim,Private room,85.0,1,36,1.7,13,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1257120544844311004,Ramersdorf-Perlach,Entire home/apt,128.0,1,12,0.68,134,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1257690073691978232,Sendling-Westpark,Private room,65.0,1,33,2.21,2,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1257771975286867157,Neuhausen-Nymphenburg,Private room,118.0,1,70,3.34,285,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1257891603175819590,Allach-Untermenzing,Private room,65.0,1,0,0.0,310,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1258096144743562146,Pasing-Obermenzing,Entire home/apt,220.0,2,14,0.67,88,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1258401303504077216,Schwabing-Freimann,Private room,45.0,30,0,0.0,283,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1259211761140515236,Neuhausen-Nymphenburg,Entire home/apt,125.0,3,1,0.05,97,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1259245844809253924,Schwanthalerhöhe,Private room,154.0,1,15,0.71,51,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1259262529438219703,Schwanthalerhöhe,Entire home/apt,242.0,1,23,1.1,30,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1259310181015932297,Allach-Untermenzing,Private room,64.0,1,1,0.05,312,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1259395525211869126,Bogenhausen,Private room,25.0,45,0,0.0,274,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1259453154816357932,Obergiesing,Entire home/apt,142.0,2,8,0.44,11,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1259930453761891984,Milbertshofen-Am Hart,Private room,150.0,2,0,0.0,23,Low,False,2026-06-29,2026-09-11T01:25:48+02:00
1260785035554240422,Tudering-Riem,Entire home/apt,275.0,3,5,0.25,358,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1262176739022011577,Tudering-Riem,Entire home/apt,190.0,2,11,0.62,245,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1262378074947475694,Altstadt-Lehel,Private room,620.0,1,0,0.0,170,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1262426520832668475,Altstadt-Lehel,Private room,976.0,1,0,0.0,174,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1263092208137904135,Ramersdorf-Perlach,Private room,69.0,5,0,0.0,242,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1265084227062593056,Schwabing-Freimann,Entire home/apt,20.0,150,0,0.0,358,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1265858569782057138,Maxvorstadt,Entire home/apt,157.0,2,9,0.46,45,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1265868616456718680,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,167.0,2,13,0.94,225,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1266831216665563298,Sendling-Westpark,Private room,130.0,1,0,0.0,364,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1267482403545634676,Berg am Laim,Private room,350.0,1,6,0.3,125,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1268118207308191997,Au-Haidhausen,Entire home/apt,77.0,20,2,0.1,228,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1268291682620085085,Milbertshofen-Am Hart,Entire home/apt,392.0,1,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1268902203377754328,Schwanthalerhöhe,Entire home/apt,490.0,1,5,0.25,126,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1270199466158317733,Bogenhausen,Entire home/apt,128.0,2,34,1.69,71,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1270349350676412679,Ramersdorf-Perlach,Private room,120.0,3,1,0.07,88,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1271182800026385308,Sendling-Westpark,Entire home/apt,148.0,3,6,0.4,346,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1271601606069601551,Tudering-Riem,Private room,86.0,1,54,2.73,315,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1271683252063117431,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,380.0,1,1,0.07,137,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1271878876587924078,Schwanthalerhöhe,Private room,85.0,5,2,0.1,25,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1273060106808956433,Au-Haidhausen,Entire home/apt,238.0,2,8,0.4,5,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
